-81.00   3.80   21.5
-81.00   4.20   17.0
-81.00   4.60    6.6
-81.00   5.00    5.0
-81.00   5.40    2.9
-81.00   5.80    0.9
-81.00   6.20    0.1
-81.00   6.60    0.2
-81.00   7.00    1.5
-81.00   7.40    4.8
-81.00   7.80    4.9
-81.00   8.20    3.5
-81.00   8.60    5.2
-81.00   9.00    4.1
-81.00   9.40    2.0
-81.00   9.80    0.1
-81.00  10.20    0.0
-81.00  10.60    0.0
-81.00  11.00    0.0
-81.00  11.40    0.0
-81.00  11.80    0.0
-81.00  12.20    0.0
-80.60 -50.20   45.1
-80.60 -49.80   45.2
-80.60 -49.40   41.1
-80.60 -49.00   40.2
-80.60 -48.60   38.5
-80.60 -48.20   33.8
-80.60 -47.80   30.4
-80.60 -47.40   28.4
-80.60 -47.00   26.7
-80.60 -46.60   25.4
-80.60 -46.20   24.5
-80.60 -45.80   21.3
-80.60 -45.40   27.0
-80.60 -45.00   32.1
-80.60 -44.60   29.9
-80.60 -44.20   29.9
-80.60 -43.80   32.1
-80.60 -43.40   26.6
-80.60 -43.00   12.4
-80.60 -42.60    6.2
-80.60 -42.20    4.1
-80.60 -41.80    3.2
-80.60 -41.40    1.8
-80.60 -41.00    0.3
-80.60 -40.60    0.0
-80.60 -40.20    0.0
-80.60 -39.80    0.4
-80.60 -39.40    0.3
-80.60 -39.00    0.2
-80.60 -38.60    0.1
-80.60 -38.20    0.5
-80.60 -37.80    0.9
-80.60 -37.40    1.3
-80.60 -37.00    0.3
-80.60 -36.60    1.0
-80.60 -36.20    2.3
-80.60 -35.80    2.7
-80.60 -35.40    2.0
-80.60 -35.00    0.7
-80.60 -34.60    0.4
-80.60 -34.20    0.7
-80.60 -33.80    1.6
-80.60 -33.40    0.5
-80.60 -33.00    0.1
-80.60 -32.60    0.1
-80.60 -32.20    0.2
-80.60 -31.80    0.0
-80.60 -31.40    0.0
-80.60 -31.00    0.0
-80.60 -30.60    0.1
-80.60 -30.20    0.3
-80.60 -29.80    0.3
-80.60 -29.40    0.2
-80.60 -29.00    0.5
-80.60 -28.60    0.2
-80.60 -28.20    0.0
-80.60 -27.80    0.1
-80.60 -27.40    0.0
-80.60 -27.00    0.0
-80.60 -26.60    0.1
-80.60 -26.20    0.0
-80.60 -25.80    0.0
-80.60 -25.40    0.1
-80.60 -25.00    0.1
-80.60 -24.60    0.0
-80.60 -24.20    0.1
-80.60 -23.80    0.0
-80.60 -23.40    0.0
-80.60 -23.00    0.1
-80.60 -22.60    0.3
-80.60 -22.20    0.0
